prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
1149,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Replace NormalizeNamesFormatter by AuthorList and so fix #318 - Fixes #318 (and refs #950) - Removes comma as delimiter of author names (in NormalizenamesFormatter).   The problem is that comma separated authors cannot be distingued from one author in BibTeX format.   For example `Name  della  first` could be three names separated by commas or if interpreted as valid BibTeX string it is one author with lastnamename  jrpartdella  firstnamefirst. - Add colon as delimiter of author names (in AuthorListParser).  Thanks at all  but especially @oscargus  for creating many tests. Made implementing this PR way easier!  ##  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1149,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,Replace NormalizeNamesFormatter by AuthorList and so fix #318 - Fixes #318 (and refs #950) - Removes comma as delimiter of author names (in NormalizenamesFormatter).   The problem is that comma separated authors cannot be distingued from one author in BibTeX format.   For example `Name  della  first` could be three names separated by commas or if interpreted as valid BibTeX string it is one author with lastnamename  jrpartdella  firstnamefirst. - Add colon as delimiter of author names (in AuthorListParser).  Thanks at all  but especially @oscargus  for creating many tests. Made implementing this PR way easier!  ##  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1149,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,Replace NormalizeNamesFormatter by AuthorList and so fix #318 - Fixes #318 (and refs #950) - Removes comma as delimiter of author names (in NormalizenamesFormatter).   The problem is that comma separated authors cannot be distingued from one author in BibTeX format.   For example `Name  della  first` could be three names separated by commas or if interpreted as valid BibTeX string it is one author with lastnamename  jrpartdella  firstnamefirst. - Add colon as delimiter of author names (in AuthorListParser).  Thanks at all  but especially @oscargus  for creating many tests. Made implementing this PR way easier!  ##  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1149,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,Replace NormalizeNamesFormatter by AuthorList and so fix #318 - Fixes #318 (and refs #950) - Removes comma as delimiter of author names (in NormalizenamesFormatter).   The problem is that comma separated authors cannot be distingued from one author in BibTeX format.   For example `Name  della  first` could be three names separated by commas or if interpreted as valid BibTeX string it is one author with lastnamename  jrpartdella  firstnamefirst. - Add colon as delimiter of author names (in AuthorListParser).  Thanks at all  but especially @oscargus  for creating many tests. Made implementing this PR way easier!  ##  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1149,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Replace NormalizeNamesFormatter by AuthorList and so fix #318 - Fixes #318 (and refs #950) - Removes comma as delimiter of author names (in NormalizenamesFormatter).   The problem is that comma separated authors cannot be distingued from one author in BibTeX format.   For example `Name  della  first` could be three names separated by commas or if interpreted as valid BibTeX string it is one author with lastnamename  jrpartdella  firstnamefirst. - Add colon as delimiter of author names (in AuthorListParser).  Thanks at all  but especially @oscargus  for creating many tests. Made implementing this PR way easier!  ##  - [x] Change in CHANGELOG.md described - [x] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1168,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1168,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1168,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1168,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1168,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1168,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fix #1163 by removing the strange functionality which enabled sorting… We have some very strange logic in JabRef which allows to handle years using only the two last numbers  so we can detect that 68 means 1968. This causes a lot of issues. I do not think that JabRef should still support such strange logic  and just use the value which is in the year field.   Hence  I removed it.   This also solves the issue of having that YearUtil in the model package which duplicated a method in the StringUtil class.   Refs #1163
1207,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,Restructure importers The aim of this PR is to reduce the overlap between the Importer package and some code in GUI (in particular  the class OpenDatabaseAction). Moreover  #1080 and #1153 are fixed.  In detail  the following things were changed: - The abstract `ImportFormat` class is almost completely rewritten. Please have a look at this class. Almost all other changes are a direct consequence of the edits made to the ImportFormat class. The biggest change is that the import method returns a `ParserResult` instead of a list of entries (in this way  metadata can also be imported and error messages are communicated more effectively instead of throwing IOExceptions). Moreover  the import method operates on a reader instead of an input stream in order to reduce some common code in all importers. -  Add method `importDatabase(Path file  Charset encoding)` to the importer interface which opens the file and passes the stream to the other import method. - The BibTexImporter overwrites this new import method and uses the logic from `OpenDatabaseAction.loadDatabase` to determine the encoding of the bib file. - Change OpenDatabaseAction to operate against the BibTex importer.  - Remove get/set isCustomImporter: was not really used (just for sorting - now everything is alphabetical) - Empty entries are no longer imported (thus a few test had to be changed)  Remark: The methods getExtension and getDescription are not implemented by almost any importer. This should be done. Maybe this is something for the stupro?  (Will add the changelog entry and add a few tests later) - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1207,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,Restructure importers The aim of this PR is to reduce the overlap between the Importer package and some code in GUI (in particular  the class OpenDatabaseAction). Moreover  #1080 and #1153 are fixed.  In detail  the following things were changed: - The abstract `ImportFormat` class is almost completely rewritten. Please have a look at this class. Almost all other changes are a direct consequence of the edits made to the ImportFormat class. The biggest change is that the import method returns a `ParserResult` instead of a list of entries (in this way  metadata can also be imported and error messages are communicated more effectively instead of throwing IOExceptions). Moreover  the import method operates on a reader instead of an input stream in order to reduce some common code in all importers. -  Add method `importDatabase(Path file  Charset encoding)` to the importer interface which opens the file and passes the stream to the other import method. - The BibTexImporter overwrites this new import method and uses the logic from `OpenDatabaseAction.loadDatabase` to determine the encoding of the bib file. - Change OpenDatabaseAction to operate against the BibTex importer.  - Remove get/set isCustomImporter: was not really used (just for sorting - now everything is alphabetical) - Empty entries are no longer imported (thus a few test had to be changed)  Remark: The methods getExtension and getDescription are not implemented by almost any importer. This should be done. Maybe this is something for the stupro?  (Will add the changelog entry and add a few tests later) - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1207,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Restructure importers The aim of this PR is to reduce the overlap between the Importer package and some code in GUI (in particular  the class OpenDatabaseAction). Moreover  #1080 and #1153 are fixed.  In detail  the following things were changed: - The abstract `ImportFormat` class is almost completely rewritten. Please have a look at this class. Almost all other changes are a direct consequence of the edits made to the ImportFormat class. The biggest change is that the import method returns a `ParserResult` instead of a list of entries (in this way  metadata can also be imported and error messages are communicated more effectively instead of throwing IOExceptions). Moreover  the import method operates on a reader instead of an input stream in order to reduce some common code in all importers. -  Add method `importDatabase(Path file  Charset encoding)` to the importer interface which opens the file and passes the stream to the other import method. - The BibTexImporter overwrites this new import method and uses the logic from `OpenDatabaseAction.loadDatabase` to determine the encoding of the bib file. - Change OpenDatabaseAction to operate against the BibTex importer.  - Remove get/set isCustomImporter: was not really used (just for sorting - now everything is alphabetical) - Empty entries are no longer imported (thus a few test had to be changed)  Remark: The methods getExtension and getDescription are not implemented by almost any importer. This should be done. Maybe this is something for the stupro?  (Will add the changelog entry and add a few tests later) - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
1207,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,Restructure importers The aim of this PR is to reduce the overlap between the Importer package and some code in GUI (in particular  the class OpenDatabaseAction). Moreover  #1080 and #1153 are fixed.  In detail  the following things were changed: - The abstract `ImportFormat` class is almost completely rewritten. Please have a look at this class. Almost all other changes are a direct consequence of the edits made to the ImportFormat class. The biggest change is that the import method returns a `ParserResult` instead of a list of entries (in this way  metadata can also be imported and error messages are communicated more effectively instead of throwing IOExceptions). Moreover  the import method operates on a reader instead of an input stream in order to reduce some common code in all importers. -  Add method `importDatabase(Path file  Charset encoding)` to the importer interface which opens the file and passes the stream to the other import method. - The BibTexImporter overwrites this new import method and uses the logic from `OpenDatabaseAction.loadDatabase` to determine the encoding of the bib file. - Change OpenDatabaseAction to operate against the BibTex importer.  - Remove get/set isCustomImporter: was not really used (just for sorting - now everything is alphabetical) - Empty entries are no longer imported (thus a few test had to be changed)  Remark: The methods getExtension and getDescription are not implemented by almost any importer. This should be done. Maybe this is something for the stupro?  (Will add the changelog entry and add a few tests later) - [ ] Change in CHANGELOG.md described - [ ] Tests created for changes - [ ] Screenshots added (for bigger UI changes)
